experience_id,experience_name,district,place_id,segment_id,scenario,time_of_day,weather,available_minutes,activity_intensity,description,experience_tip,mood_tags,review_status
"exp_jongno_380","바른무릎운동센터 광화문에서 가벼운 운동","종로","pt_jongno_380","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","바른무릎운동센터 광화문에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_381","해방요가에서 가벼운 운동","종로","pt_jongno_381","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","해방요가에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_382","요가온에서 가벼운 운동","종로","pt_jongno_382","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","요가온에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_383","광화문 운동장에서 가벼운 운동","종로","pt_jongno_383","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","광화문 운동장에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_393","스포짐 종각점 PT&amp;헬스에서 가벼운 운동","종로","pt_jongno_393","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","스포짐 종각점 PT&amp;헬스에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_394","필라테스마일에서 가벼운 운동","종로","pt_jongno_394","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","필라테스마일에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_395","필라테스허그에서 가벼운 운동","종로","pt_jongno_395","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","필라테스허그에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_397","센트리얼 필라테스 종로점에서 가벼운 운동","종로","pt_jongno_397","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","센트리얼 필라테스 종로점에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_398","케이핏 PT 필라테스 광화문점에서 가벼운 운동","종로","pt_jongno_398","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","케이핏 PT 필라테스 광화문점에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_403","니드요가에서 가벼운 운동","종로","pt_jongno_403","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","니드요가에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_404","요가문화원에서 가벼운 운동","종로","pt_jongno_404","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","요가문화원에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_414","북촌탁구에서 가벼운 운동","종로","pt_jongno_414","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","북촌탁구에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_415","종로OK탁구에서 가벼운 운동","종로","pt_jongno_415","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","종로OK탁구에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_416","올림픽기념국민생활관수영장에서 가벼운 운동","종로","pt_jongno_416","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","올림픽기념국민생활관수영장에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_417","서울 YMCA 관광호텔수영장에서 가벼운 운동","종로","pt_jongno_417","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","서울 YMCA 관광호텔수영장에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_418","르메이에르스포츠종로센터수영장에서 가벼운 운동","종로","pt_jongno_418","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","르메이에르스포츠종로센터수영장에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_419","와룡배드민턴에서 가벼운 운동","종로","pt_jongno_419","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","와룡배드민턴에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_430","갤러리커스텀에서 문화 휴식","관악","pt_gwanak_430","","혼자 문화 자극으로 기분을 전환하고 싶을 때","AFTERNOON","ANY","60","LOW","갤러리커스텀에서 전시나 공간을 천천히 둘러보며 쉬는 경험","당일 전시·프로그램과 입장 가능 시간을 확인하세요.","#문화취향 #기분전환 #혼자좋은 #주말 #저자극","DRAFT"
"exp_gwanak_438","장군봉근린공원에서 짧은 산책","관악","pt_gwanak_438","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","장군봉근린공원에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_gwanak_439","까치산소공원에서 자연 걷기","관악","pt_gwanak_439","","생각을 비우며 천천히 걷고 싶을 때","MORNING","CLEAR","50","LOW","까치산소공원에서 자연을 따라 천천히 걸으며 머리를 식히는 경험","해 지기 전 동선을 정하고, 기상·통제 구간을 확인하세요.","#자연선호 #기분전환 #걷기 #주말오전 #스트레스완화","DRAFT"
"exp_gwanak_444","관악산호수공원에서 자연 걷기","관악","pt_gwanak_444","","생각을 비우며 천천히 걷고 싶을 때","MORNING","CLEAR","50","LOW","관악산호수공원에서 자연을 따라 천천히 걸으며 머리를 식히는 경험","해 지기 전 동선을 정하고, 기상·통제 구간을 확인하세요.","#자연선호 #기분전환 #걷기 #주말오전 #스트레스완화","DRAFT"
"exp_gwanak_445","소공원에서 짧은 산책","관악","pt_gwanak_445","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","소공원에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_gwanak_453","행운동마을마당에서 짧은 산책","관악","pt_gwanak_453","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","행운동마을마당에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_gwanak_454","봉천놀이마당에서 짧은 산책","관악","pt_gwanak_454","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","봉천놀이마당에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_gwanak_455","청룡산주민텃밭공원에서 자연 걷기","관악","pt_gwanak_455","","생각을 비우며 천천히 걷고 싶을 때","MORNING","CLEAR","50","LOW","청룡산주민텃밭공원에서 자연을 따라 천천히 걸으며 머리를 식히는 경험","해 지기 전 동선을 정하고, 기상·통제 구간을 확인하세요.","#자연선호 #기분전환 #걷기 #주말오전 #스트레스완화","DRAFT"
"exp_gwanak_456","프라나디요가센터에서 가벼운 운동","관악","pt_gwanak_456","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","프라나디요가센터에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_458","인헌탁구클럽에서 가벼운 운동","관악","pt_gwanak_458","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","인헌탁구클럽에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_459","관호배드민턴클럽에서 가벼운 운동","관악","pt_gwanak_459","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","관호배드민턴클럽에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_460","상록배드민턴에서 가벼운 운동","관악","pt_gwanak_460","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","상록배드민턴에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_463","한울탁구장에서 가벼운 운동","관악","pt_gwanak_463","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","한울탁구장에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_466","짐스타 낙성대에서 가벼운 운동","관악","pt_gwanak_466","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","짐스타 낙성대에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_467","올바로필라테스 낙성대점에서 가벼운 운동","관악","pt_gwanak_467","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","올바로필라테스 낙성대점에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_469","에이프릴필라테스 낙성대점에서 가벼운 운동","관악","pt_gwanak_469","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","에이프릴필라테스 낙성대점에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_470","요가품에서 가벼운 운동","관악","pt_gwanak_470","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","요가품에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_471","영원요가&amp;필라테스에서 가벼운 운동","관악","pt_gwanak_471","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","영원요가&amp;필라테스에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_426","요거트월드 성균관대점에서 가벼운 한 끼","종로","pt_jongno_426","","점심에 가볍게 식단을 챙기고 싶을 때","AFTERNOON","ANY","30","LOW","요거트월드 성균관대점에서 부담 없는 한 끼로 식사 리듬을 정돈하는 경험","알레르기와 재료 선택, 당일 영업 여부를 주문 전에 확인하세요.","#식단관리 #혼밥선호 #짧은시간 #가벼운식사 #점심","DRAFT"
"exp_jongno_427","요거트맨 종로서적점에서 가벼운 한 끼","종로","pt_jongno_427","","점심에 가볍게 식단을 챙기고 싶을 때","AFTERNOON","ANY","30","LOW","요거트맨 종로서적점에서 부담 없는 한 끼로 식사 리듬을 정돈하는 경험","알레르기와 재료 선택, 당일 영업 여부를 주문 전에 확인하세요.","#식단관리 #혼밥선호 #짧은시간 #가벼운식사 #점심","DRAFT"
"exp_jongno_435","라이크샐러드에서 가벼운 한 끼","종로","pt_jongno_435","","점심에 가볍게 식단을 챙기고 싶을 때","AFTERNOON","ANY","30","LOW","라이크샐러드에서 부담 없는 한 끼로 식사 리듬을 정돈하는 경험","알레르기와 재료 선택, 당일 영업 여부를 주문 전에 확인하세요.","#식단관리 #혼밥선호 #짧은시간 #가벼운식사 #점심","DRAFT"
"exp_jongno_439","와이스타브 다이어트 광화문점에서 가벼운 한 끼","종로","pt_jongno_439","","점심에 가볍게 식단을 챙기고 싶을 때","AFTERNOON","ANY","30","LOW","와이스타브 다이어트 광화문점에서 부담 없는 한 끼로 식사 리듬을 정돈하는 경험","알레르기와 재료 선택, 당일 영업 여부를 주문 전에 확인하세요.","#식단관리 #혼밥선호 #짧은시간 #가벼운식사 #점심","DRAFT"
"exp_jongno_442","서울특별시교육청 종로도서관에서 조용한 집중","종로","pt_jongno_442","","조용히 생각을 정리하고 싶을 때","AFTERNOON","RAIN","60","LOW","서울특별시교육청 종로도서관에서 읽고 머무르며 생각을 정리하는 경험","운영 시간과 열람·좌석 이용 가능 여부를 확인하세요.","#내향형 #저자극 #집중회복 #혼자좋은 #비오는날","DRAFT"
"exp_jongno_443","한국사회과학도서관에서 조용한 집중","종로","pt_jongno_443","","조용히 생각을 정리하고 싶을 때","AFTERNOON","RAIN","60","LOW","한국사회과학도서관에서 읽고 머무르며 생각을 정리하는 경험","운영 시간과 열람·좌석 이용 가능 여부를 확인하세요.","#내향형 #저자극 #집중회복 #혼자좋은 #비오는날","DRAFT"
"exp_jongno_444","배화여자대학 도서관에서 조용한 집중","종로","pt_jongno_444","","조용히 생각을 정리하고 싶을 때","AFTERNOON","RAIN","60","LOW","배화여자대학 도서관에서 읽고 머무르며 생각을 정리하는 경험","운영 시간과 열람·좌석 이용 가능 여부를 확인하세요.","#내향형 #저자극 #집중회복 #혼자좋은 #비오는날","DRAFT"
"exp_jongno_446","LP소리골에서 잠깐 쉬기","종로","pt_jongno_446","","혼자 잠깐 쉬며 기분을 전환하고 싶을 때","AFTERNOON","RAIN","45","LOW","LP소리골에서 잠시 머물며 일상의 속도를 낮추는 경험","혼잡 시간과 혼자 머무르기 좋은 좌석을 확인하세요.","#내향형 #혼자좋은 #기분전환 #비오는날 #짧은휴식","DRAFT"
"exp_jongno_447","성곡미술관에서 문화 휴식","종로","pt_jongno_447","","혼자 문화 자극으로 기분을 전환하고 싶을 때","AFTERNOON","ANY","60","LOW","성곡미술관에서 전시나 공간을 천천히 둘러보며 쉬는 경험","당일 전시·프로그램과 입장 가능 시간을 확인하세요.","#문화취향 #기분전환 #혼자좋은 #주말 #저자극","DRAFT"
"exp_jongno_448","아트사이드 갤러리에서 문화 휴식","종로","pt_jongno_448","","혼자 문화 자극으로 기분을 전환하고 싶을 때","AFTERNOON","ANY","60","LOW","아트사이드 갤러리에서 전시나 공간을 천천히 둘러보며 쉬는 경험","당일 전시·프로그램과 입장 가능 시간을 확인하세요.","#문화취향 #기분전환 #혼자좋은 #주말 #저자극","DRAFT"
"exp_jongno_449","대림미술관에서 문화 휴식","종로","pt_jongno_449","","혼자 문화 자극으로 기분을 전환하고 싶을 때","AFTERNOON","ANY","60","LOW","대림미술관에서 전시나 공간을 천천히 둘러보며 쉬는 경험","당일 전시·프로그램과 입장 가능 시간을 확인하세요.","#문화취향 #기분전환 #혼자좋은 #주말 #저자극","DRAFT"
"exp_jongno_450","TYA갤러리에서 문화 휴식","종로","pt_jongno_450","","혼자 문화 자극으로 기분을 전환하고 싶을 때","AFTERNOON","ANY","60","LOW","TYA갤러리에서 전시나 공간을 천천히 둘러보며 쉬는 경험","당일 전시·프로그램과 입장 가능 시간을 확인하세요.","#문화취향 #기분전환 #혼자좋은 #주말 #저자극","DRAFT"
"exp_jongno_451","갤러리 모순에서 문화 휴식","종로","pt_jongno_451","","혼자 문화 자극으로 기분을 전환하고 싶을 때","AFTERNOON","ANY","60","LOW","갤러리 모순에서 전시나 공간을 천천히 둘러보며 쉬는 경험","당일 전시·프로그램과 입장 가능 시간을 확인하세요.","#문화취향 #기분전환 #혼자좋은 #주말 #저자극","DRAFT"
"exp_jongno_452","황학정 국궁전시관에서 문화 휴식","종로","pt_jongno_452","","혼자 문화 자극으로 기분을 전환하고 싶을 때","AFTERNOON","ANY","60","LOW","황학정 국궁전시관에서 전시나 공간을 천천히 둘러보며 쉬는 경험","당일 전시·프로그램과 입장 가능 시간을 확인하세요.","#문화취향 #기분전환 #혼자좋은 #주말 #저자극","DRAFT"
"exp_jongno_453","청운공원에서 짧은 산책","종로","pt_jongno_453","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","청운공원에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_454","인왕산공원에서 자연 걷기","종로","pt_jongno_454","","생각을 비우며 천천히 걷고 싶을 때","MORNING","CLEAR","50","LOW","인왕산공원에서 자연을 따라 천천히 걸으며 머리를 식히는 경험","해 지기 전 동선을 정하고, 기상·통제 구간을 확인하세요.","#자연선호 #기분전환 #걷기 #주말오전 #스트레스완화","DRAFT"
"exp_jongno_456","(종로구) 덕수 소공원에서 짧은 산책","종로","pt_jongno_456","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","(종로구) 덕수 소공원에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_457","(종로구) 돈의문1구역 소공원3에서 짧은 산책","종로","pt_jongno_457","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","(종로구) 돈의문1구역 소공원3에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_458","(종로구) 돈의문1구역 소공원1에서 짧은 산책","종로","pt_jongno_458","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","(종로구) 돈의문1구역 소공원1에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_459","(종로구) 의주소공원에서 짧은 산책","종로","pt_jongno_459","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","(종로구) 의주소공원에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_460","광화문광장해치마당에서 짧은 산책","종로","pt_jongno_460","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","광화문광장해치마당에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_463","(종로구) 서린 소공원에서 짧은 산책","종로","pt_jongno_463","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","(종로구) 서린 소공원에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_469","종로구배드민턴전용구장에서 가벼운 운동","종로","pt_jongno_469","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","종로구배드민턴전용구장에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_471","아트필라테스 평창동점에서 가벼운 운동","종로","pt_jongno_471","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","아트필라테스 평창동점에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_472","숨에숨 요가 스튜디오에서 가벼운 운동","종로","pt_jongno_472","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","숨에숨 요가 스튜디오에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_473","두쉐어요가살롱에서 가벼운 운동","종로","pt_jongno_473","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","두쉐어요가살롱에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_477","평평창창탁구장에서 가벼운 운동","종로","pt_jongno_477","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","평평창창탁구장에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_478","로제우스레포츠센터수영장에서 가벼운 운동","종로","pt_jongno_478","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","로제우스레포츠센터수영장에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_479","애플피트니스에서 가벼운 운동","종로","pt_jongno_479","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","애플피트니스에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_483","엠투짐에서 가벼운 운동","종로","pt_jongno_483","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","엠투짐에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_484","트라이필라테스 평창동점에서 가벼운 운동","종로","pt_jongno_484","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","트라이필라테스 평창동점에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_gwanak_473","와이스타브 다이어트 낙성대역점에서 가벼운 한 끼","관악","pt_gwanak_473","","점심에 가볍게 식단을 챙기고 싶을 때","AFTERNOON","ANY","30","LOW","와이스타브 다이어트 낙성대역점에서 부담 없는 한 끼로 식사 리듬을 정돈하는 경험","알레르기와 재료 선택, 당일 영업 여부를 주문 전에 확인하세요.","#식단관리 #혼밥선호 #짧은시간 #가벼운식사 #점심","DRAFT"
